Title,Source,Question,Question Link,Question Author,Question Date,Answer,Answer Link,Answer Author,Answer Date
"손목 힘줄, 인대 염증",,"선생님 안녕하십니까
제가 오른손 척골쪽에 통증이 3개월이상 지속되어 mri를 찍어보았습니다.
tfcc 삼각 연골은 멀쩡하나 그 근처 힘줄과 인대에 염증이 생겼다고 합니다.
이것저것 찾아보다 힐트 레이저가 소염작용에 탁월하다는 소식을 듣고 부산에서 힐트 레이저치료를 잘하는 병원을 찾다 본 병원을 찾았습니다.
저의 경우에 내원을 하여 힐트치료나 혹은 다른 치료를 받는다면 염증제거, 통증제거가 가능할까요?
감사합니다",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=185&page=15,민준,07-14,"> 
 > 
 > 선생님 안녕하십니까
> 제가 오른손 척골쪽에 통증이 3개월이상 지속되어 mri를 찍어보았습니다.
> tfcc 삼각 연골은 멀쩡하나 그 근처 힘줄과 인대에 염증이 생겼다고 합니다.
> 이것저것 찾아보다 힐트 레이저가 소염작용에 탁월하다는 소식을 듣고 부산에서 힐트 레이저치료를 잘하는 병원을 찾다 본 병원을 찾았습니다.
> 저의 경우에 내원을 하여 힐트치료나 혹은 다른 치료를 받는다면 염증제거, 통증제거가 가능할까요? 
> 감사합니다
 > 
 >
안녕하세요 온누리통증의원 입니다.
힐트 레이저치료를 받기 원하시는군요 ^^
물론 내원 하시여 원장님과 상담 후 언제든 힐트 레이져 치료는 가능 합니다.
다만 힐트 레이져 치료 전 원장님과의 충분한 상담을 통화여 더 좋은 치료 방법있는지
찾아 보고 더 좋은 치료를 방법을 찾아서 치료 하기를 바랍니다.
답변이 늦어 죄송합니다.
내원전 예약 전화 주시면 감사하겠습니다.
예약 없이 내원시 많은 대기 시간이 소요될수 있습니다.
051-714-1831
초진 예약 가능 합니다.
감사합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=186&page=15,관리자,07-16
허리 도수치료 가능한가요?,,"현재 다른 병원에서 허리가 안파서 치료를 받고 있는데요
도수치료도 함께 받고 있습니다.
거리가 멀어서 집 근처 가까운 곳에서 치료를 받고 싶은데
혹시 여기서도 도수치료 하시는가요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=183&page=15,박서원,06-18,"안녕하세요 온누리통증의원 입니다.
우선 허리가 아파다고 하시니 고생이 많으시겠네요
빠른 쾌유를 바랍니다.
답변을 드리자면 저희 병원에서도 도수치료는 가능합니다.
단, 원장님께서 진료를 통하여 상태를 확인 하시고 필요하다고 판단 되면
도수치료를 진행하게 됩니다.(환자분이 꼭 원하신다면 원장니과 상담때 말씀하시면 됩니다. ^^)
굳이 도수치료 까지 필요 없는데 진행하지는 않습니다.
필요에 따라서는 주사치료를 병행하여 병변부위를 치료 하므로 참고 하세요
혹시 내원하시게 된다면
예약은 필수 입니다.
051-714-1381
예약없이 내원시 많은 대기시간이 소요 될수 있습니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=184&page=15,관리자,06-18
측만증 치료 가능한가요? 가능하다면 어떤치료를 하시는지요?,,"측만증 치료 여부가 궁금합니다.
측만증을 가지고 있어서 여러 병원을 다녀 봐도 특별히 나아지는 경우가 없어서요
여기서는 측만증 치료를 어떤식으로 하는지 궁금합니다.
비용도 혹시 알려 주실수 있나요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=181&page=15,은정,06-18,"안녕하세요 온누리통증의원입니다.
우선 측만증이 있다고 하시는데 현재 통증을 우발하고 있는지?
측만증의 각도나 상태가 어떤지?
그리고 나이가 어떻게 되시는지?
이 모든 상황을 저희가 알수 없어서 치료 여부를 말씀드리기가 어려울듯합니다.
하지만 말씀 드릴수 있는점은 현재 통증이 있다면 분명히 통증을 경감 또는 통증없이 생활 하시도록
도와드릴수 있다는점.
그리고 측만증의 경우 저희가 알려 드리는 자세 생활 습관 등 여러가지를 일상생활에서 얼마나 접목하여
노력하는지에 따라 측만증의 개선 여부가 결정됩니다.
또한 측만증의 경우 성장기가 끝나기 전에 치료를 하시는것이 가장 좋다는 점 또한 말씀 드리고 싶고
성장기가 끝난 성인의 경우 본인의 노력 여하에 따라 측만증 개선 여부가 결정됩니다.
비용은 성인과 청소년의 비용이 다르다는 점만 말씀 드릴수 있을듯합니다.
정확하고 자세한 설명을 원하심다면
본원에 내원 하시여 원장님 상담과 간단한 검사를 통하여 치료 여부를 결정 하시길 권해 드립니다.
본원 내원전 예약은 필수 입니다.
(신환 예약 가능)
051-714-1381
예약없이 내원시 많은 대기시간이 걸릴수 있습니다.
감사합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=182&page=15,관리자,06-18
김영환 원장님 진료 하시나요?,,"김영환 원장님 진료 하고 계신가요
예전 부터 진료 받던 사람인데
옴기셨다고 해서요",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=179&page=15,최연아,06-17,"안녕하세요  온누리통증의원 입니다.
네 김영환 원장님께서 진료 하고 계십니다.
예전 범일동 대한통증의원에서 진료 보시던 김영환 원장님께서
현재는 명륜동 온누리통증의원에서 진료 중에 있습니다.
혹시 진료를 원하신다면
예약 전화 먼저 주세요
예약자 우선 진료라 예약 없이 내원시 많이 기다릴수 있습니다.
예약전화
051-714-1831
(신환 예약 가능)
감사합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=180&page=15,관리자,06-17
발가락이 아픈데 여기서 치료 가능 할까요?,,"걸어 다닐때 발가락이 아픈데요
치료 가능 할까요?
어느 병원에 가야 할지 모르겠네요
한의원에 가야 하는지 정형외과? 아님 여기 통증의원으로 가야 하는지 모르겠어요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=176&page=15,정환,06-17,"안녕하세요 온누리통증의원 입니다.
발가락이 아프다고 하시는데....
일단 저희 병원에서 치료는 가능 합니다.
원장님과 상담 후 초음파를 통하여 병변을 진단 하고 필요에 따라서는
X-ray 를 통하여 아픈 부위의 병명을 판단하게 됩니다.
간단한 검사 후 주사치료 또는 레이져치료 와 물리치료를 통하여
통증을 경감시켜 완치를 목적으로 치료를 진행 합니다.
결론적으로 저희 병원에서 치료가 가능하오니 내원 하시여
원장님을 만나 보시길 권해드립니다.
내원전 예약은 필수 입니다.
051-714-1831
예약 없이 내원시 많은 대기 시간이 소요될수 있습니다.
(신환 예약 가능합니다.)
감사합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=177&page=15,관리자,06-17
팔꿈치 통증이 있는데 어떤 치료를 하나요?,,"팔꿈치 통증으로 고생하고 있는 사람입니다.
한의원도 다녀 보고
다른 통증병원도 다녀 보고 했는데 그때 뿐이고 곧 다시 아파옵니다.
이 병원에서는 어떻게 치료 하는지 궁금합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=174&page=16,상용,06-16,"안녕하세요 온누리통증의원 입니다.
팔꿈치가 아프다고 하시니 생활 하는데 많이 불편하시겠네요
우선 저희 병원에서는 환자분의 상태를 정확히 알기 위해서 원장님 상담 후
초음파 검사를 시행 하여 팔꿈치 상태를 먼저 확인한 후 치료 방향을 결정하게 되는데
상황에 따라 치료 방법은 여러 가지가 있습니다.
우선 주사치료로 흔히들 DNA 주사 라고 하는 치료를 하는 경우
프롤로테라피 치료를 하는경우 등 여러 가지 주사 치료 및
체외충격파를 이용한 치료를 병행하기도 합니다.
주사 또는 체외 충격파 치료 후 고강도레이져 치료 및 여러가지 물리치료를 진행하여
환자분의 병변을 치료 하고 있습니다.
궁금한 사항이 해결 되었는지....  ^^
혹시 저희 병원으로 내원을 원하신다면 예약은 필수입다.
051-714-1831
예약없이 내원시 많은 대기 시간이 걸릴수 있습니다.
감사합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=175&page=16,관리자,06-16
두통이 자주 심하게 찾아온느데 치료 가능 할까요?,,"안녕하세요
20대 여자 이구요 평소에 두통을 달고 살다 시피 하고 있습니다.
어떤 경우에 찾아 오는건 아니구 아침에 일어나서 컨디션이 좀 별로라던가
잘 지내다가 오후에 갑자기 두통이 찾아 오곤합니다.
한번 찾아온 두통이 잘 잦아들지도 않고
약을 먹어야 겨우 진정되건것이
최근에는 약을 먹어도 별 효과가 없습니다.
혹시 이런 경우에도 치료가 가능할까요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=172&page=16,순선,06-15,"안녕하세요 온누리통증의원 입니다.
우선 두통이 자주 찾아 오신다니 많이 힘드시겠네요
우선 두통의 경우 머리 속 음....  뇌 혈관 또는 뇌 자체의 문제일수도 있지만
20대의 젋은 분들의 경우라면 극히 드물것으로 판단되며
20대 젋은 분들의 대부분의 두통은 목에서 오는 문제 때문일 가능성이 매우 많습니다.
목의 구조적 문제(거북목, 일자목 등)로 인하여 목 근육의 긴장도가 높아지면서 머리 근육을 자극하여
두통이 찾아오는 경우
또는 스트레스로 인한 증상 등이 나타 나는 경우가 많이 있습니다.
대부분 목 근육의 문제로 두통을 호소 하는 경우가 많이 있으므로
평소 목근육을 풀어주는 스트레칭을 자주 해주시면 두통은 어느정도 예방 할수 있을것으로 판단됩니다. 만....
평소에 스트레칭을 자주 하여도 두통이 찾아 온다면 병원을 방문하시여 치료를 받아 볼것을 권해드립니다.
정확한 원인을 찾아서 근본적인 치료를 하여야 할듯하며  계속 약에 의존할경우  약의 의존도만 높아지는 결과를
초래할것으로 판단됩니다.
우선 내원하시여 원장님과 상담 후 정확한 검사를 진행 해볼것을 권해드립니다.
내원전 예약은 필수...
051-714-1831
예약없이 내원시 많은 대기시간이 걸릴수 있습니다.
감사합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=173&page=16,관리자,06-15
몇일전부터 허리가 아픈데 치료 가능한가요?,,"몇일전부터 허리가 뻐근하고 하프더니
지금은 허리를 굽히는 동작에서 통증이 있습니다.
파스도 붙여 보고 한의원도 가봤는데 증상이 더 심해지는듯 합니다.
치료 가능할까요?
허리가 아프니 아무것도 못하겠네요",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=170&page=16,철순,06-15,"안녕하세요 온누리 통증의원 입니다.
허리가 아프다고 하시니 많이 불편 하시겠네요
빨리 나으셔야 할텐데.....
허리가 아픈 원인이 있을텐데 원인을 찾지 못하고 계신듯 하네요
보통 허리가 아픈 경우는 자세가 않좋은 경우 많이 있구요
최근에 무리하게 허리 근력을 사용 하셨다던지  잘못된 자세로 인하여 디스크 또는 협착이 때문 일수 있습니다.
우선 저희 병원에서 치료는 가능하구요
치료 방법은 허리 근육을 직접적으로 풀어 주는 주사 요법과 물리치료
그리고 필요하다면 도수치료를 병행 하여 치료를 합니다.
간혹 필요 하다면 X-Ray 를 보면서 간단한 시술을 하여야 하는 경우도 종종 있습니다.
시술이라고 해서 겁을 내실건 없구요
최대한 안전하고 정확하게 주사를 하기위해 하는 주사치료 방법입니다.
위와 같이 여러가지 방법을 통하여 환자분의 증상을 호전 시켜드릴수 있을듯 합니다.
우선 내원하시여 정확한 진단을 받아 보시고 치료를 진행해 볼것을 권해드립니다.
내원 전 예약은 필수 입니다.
051-714-1831
예약없이 내원시 많이 기다릴수 있습니다.
감사합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=171&page=16,관리자,06-15
턱관절통증,,Content not found.,http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=168&page=16,황희경,06-09,Content not found.,http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=169&page=16,관리자,06-15
대상포진 치료 가능 한가요?,,"어머님이 대상포진인거 같은데 혹시 치료 가능한가요?
인터넷으로 검색해보니 어머니에게 나타나는 증상이 대상포진 증상과 비슷한거 같은데
통증도 많이 있으신거 같구요
피부에 뭐가 나기도 해서요
대상포진도 치료 가능한가요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=166&page=16,강성,05-26,"안녕하세요 온누리통증의원 입니다.
우선 어머님이 아프다고 하시는 걱정이 많으시겠네요
대상포진을 타 병원에서 진단을 받으신건 아니시고
자가 진단상 대상포진 같다는 말씀이시죠
저희 병원에서도 대상포진 치료는 가능합니다.
대상포진의 경우 피부 발진과 함께 통증을 함께 동반하는데
대상포진이라는 병을 오래도록 방치할경우 신경통 까지 번지는 경우가 많이 있습니다.
저희 병원에서는 대상포진 치료 및 대상포진으로 인한 신경통 까지 함께 치료를 진행합니다.
내원 하시여 원장님과 상담을 통하여 정확한 진단을 받아 보시고 치료를 진행할것을 권해 드립니다.
문의 주셔서 감사합니다.
예약은 필수 입니다.
예약 없이 내원시 많이 기다릴수 있습니다.
예약 문의 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=167&page=16,관리자,05-26
